"region","id","d13C","d15N","d34S","FA_C16_0","FA_C16_1","FA_C18_0","FA_C18_1","FA_C18_2n6","FA_C18_3n3","FA_C18_4n3","FA_C20_1","FA_C20_4n3","FA_C20_5n3","FA_C22_1","FA_C22_5n3","FA_C22_6n3","FA_C24_1"
"RS","RS-22",0.243983897993717,0.472614389438182,0.370245917805453,-0.222960173973359,-0.006047599661784,0.709870478782108,0.940064209031998,1.21270261865779,0.590378368945071,0.787856677157724,-0.32924680304493,-0.0979873893962257,-0.116865274171433,0.295965932407142,-0.0779780654067033,-0.522426491516929,-0.123058819595141
"RS","RS-23",0.429496062654273,1.33064807316431,-0.291321494880334,0.181329629240411,2.06184424669801,-0.1388436367674,1.26312518895198,-0.564563562229583,-0.943335697738297,0.0411307840684983,-0.180063680501373,-0.917479409768084,0.701584862873917,-0.248014909854016,1.0156178305206,-1.0978346316334,-0.7190278897292
"RS","RS-24",1.1568329248728,0.164880789789624,-0.505153218760506,0.361156525479871,1.61586686478145,0.230677819528435,1.02475140887004,-0.748478641255132,-0.958896750712404,0.040953800697165,-0.385140714681951,-1.08697980261491,0.819558099592198,-0.462405882764448,1.06189727441658,-0.535888203675408,-0.493804641352688
"RS","RS-25",0.0889717990897762,0.957747358295958,-0.881125053921577,0.463253691855854,1.66041506210583,-0.0412598761756119,0.969357491503831,-0.871506603525696,-1.21336849365625,-0.271962935448846,-0.23632940430058,-1.14679505981506,0.864287219267795,-0.35266680203522,1.19071061947294,-0.772568785733159,-0.655106467937208
"RS","RS-26",1.05133857978536,0.322367984904004,-0.671214173796958,0.85931703714389,0.798824891443804,0.821591672430466,0.476788342638045,-1.13018996922417,-1.18791546571637,-0.115398782797274,-0.602860463974395,-1.34052876822198,1.3214426325302,-0.804102623309645,1.22790741019083,-0.0176853652765173,-0.21286180922996
"RS","RS-27",0.912473574517224,0.525110121143037,-0.438010658789155,0.0670547705982528,0.163739754042037,0.25021799502792,0.838588335844876,1.11982658867151,0.726936653682924,0.532752963273343,-0.557326906602676,0.411596484302116,0.39395067690369,0.00675505545645825,-0.0305655649120024,-0.23561140103889,-0.151588303730648
"RS","RS-28",1.1385328854189,0.373053518963808,0.558710047743241,1.93098601726235,-1.16687810201947,2.60795265749659,-1.48026854847286,0.0624887488543379,0.0910758416205509,0.548728616849107,-1.52554677889652,-0.498394095367469,1.64489237789304,-1.26745241269279,0.230248439797163,1.82365414223628,0.0471555273504247
"RS","RS-29",0.557237514528917,0.409257471863565,-0.437421517163928,0.508081307885584,1.91577512900292,-0.188279871063875,0.72952402707623,-0.224059358984929,-1.00350225238651,-0.519514478371468,-0.00099218771270468,-1.1550376193451,0.571749653608231,-0.0955039526261161,0.946895252896928,-0.999864351563013,-0.582257185724794
"RS","RS-3",-1.39440786958878,0.818362139631728,-0.176767367873304,-0.118644226422257,0.222904469611544,-0.698788851117077,1.0622109132655,1.609129541647,1.07011752589776,0.46723426643947,-0.364371690568749,0.433829490534819,0.084491371298998,0.32302800878529,0.0989505020830162,-0.496429442545791,-0.621424475260761
"RS","RS-30",0.718708450887269,0.487095970598229,-0.383957763882847,0.556413150130797,1.64972735148924,-0.114039628663748,0.570887270333758,-0.411799414060536,-1.08922131882406,-0.624478022033141,-0.13191436755347,-1.06709976837709,0.972369361066668,-0.195975054442826,1.19971688355498,-0.79928704827465,-0.548629426122101
"RS","RS-4",-0.977812853784254,0.172121580369649,-0.632046937298276,-0.722247571182231,0.385066818946711,-0.945684850781452,1.20741405130165,1.91340092397646,1.22782766805294,0.610994202074963,0.0146632130842276,0.638157391763105,-0.149314311047415,0.810967213201617,-0.0249076587524959,-1.02903632772426,-0.298000564578748
"RS","RS-5",-0.440652872165591,0.928784195976227,-1.62568874783732,0.214088118277538,2.05699366733384,-1.2621343157042,1.14472311632051,-0.556536407603314,-0.863342283349727,-0.6285339327476,-0.0459836607326217,-0.881800178139047,0.853464860436727,-0.189846145999459,0.872024253872051,-0.907314573067611,-0.91600795750765
"RS","RS-6",-0.415893995257282,1.05549803112564,-1.57136895686101,0.411005208937253,1.97669150119488,-1.07872977836953,1.08590305756654,-0.650592583649838,-0.600201742796085,-0.396554483170717,-0.162979708370075,-0.918412066139849,0.973571762136071,-0.310948953893336,1.14608814528151,-0.917807264486719,-0.812856072229462
"RS","RS-7",0.980291367787749,0.490716365888149,-1.37244571631636,0.742548330233168,0.719324161495264,0.414653637259021,1.30310681634721,-0.983031431324363,-1.82622971042247,-0.0415756446915208,-0.75319176140046,-1.01373861232445,1.072505783603,-0.981508490700016,0.850134062312628,-0.0885578800694318,-0.737843429811361
"RS","RS-8",0.845732254155809,0.753195024411877,-1.39152185582717,0.861096492233438,0.466298359099477,0.45779837679606,1.05936342298355,-1.02628504806775,-1.29102588311053,-0.00995862099063431,-0.869049744319299,-1.44748722464796,1.60966289518922,-1.06301372249802,0.770013446224875,0.123013008751513,-0.286892483274176
"RS","RS-9",1.35598041304806,0.378484111898782,-1.38518741371933,1.13256208125103,-0.267613839053344,0.60288273157881,0.405669163218276,-1.41831119386549,-1.27505848777926,0.0839051683548523,-1.38088740621466,-1.66132697261699,2.38750879822774,-1.59316975910533,1.10055750267282,1.24187847326645,-0.495522558794289
"US","US-1",0.00083584158568078,-0.272335276237521,0.495846330669979,1.989113390257,0.024035258767628,1.55963876777226,0.932446219688134,-4.57386747659344,-1.86599836299721,-2.43896141190081,-2.33137016371039,-1.53512359472667,-0.737787045777546,0.699367775235423,-0.794165821705397,1.1481029874068,1.81039573483743
"US","US-10",1.24607292111684,1.21708100112781,-0.0800399558543598,1.52620758270947,-0.441959363967227,1.00762806871131,0.36147886393994,-0.554571344596161,-1.19328463274543,-1.04968885767704,-1.79490247004896,-0.0168084517546559,1.16469644220155,-2.05029746628617,3.28367598470294,1.97955128360479,-0.678961594973855
"US","US-11",-1.46972985233698,-0.43353274119762,1.08097143462497,-0.864786843879467,-0.538271314480449,0.20961136585273,-0.0708952835150326,-0.552783304417426,-0.279866004716314,-1.14150117679329,1.18127602431851,-0.491547041174224,-1.69800613446557,0.992294455064651,-0.992274768476294,-0.641720755387061,0.761489129845654
"US","US-12",0.33613344481876,0.705716758351829,-0.535821615777261,1.73523196215021,-0.862292317373646,2.57004853575498,-0.622236319105749,0.0548259157812654,-0.407419375515015,1.03034778001995,-1.52115926550346,-0.964441239320184,0.514751553564536,-1.96028210971386,0.540065940078737,2.10231198569883,-1.16614068659706
"US","US-13",-0.0153360685381933,0.167788139327615,-0.129313648818828,0.369864807759294,1.2390318534926,-0.371710366005916,1.64072691478101,1.17952178026836,0.256519032632312,2.58890158453874,-1.05352225160983,2.3401949627364,0.589557938048545,-0.907948303370708,0.844079962588346,-0.528667704009062,-1.53937026328084
"US","US-14",-0.0724768176422134,-0.013332607818522,1.25342936000117,0.702005119083344,-1.23185057581949,2.05991404919296,-0.0697447985403494,-1.38856913899893,-1.70688403291607,-0.550469399299488,0.123027782151008,-0.977934881385321,-1.310794455749,-0.469592251609716,-1.41062388054526,0.674648137730652,-0.350935831243537
"US","US-15",-1.28860445895061,0.124319160012629,0.505085148100627,-0.0543779516962153,-0.133146273703314,0.734680169905887,0.498961573007557,-0.504852865799318,-1.0660100638157,-1.4693385263726,0.5250781100558,-1.68210464234323,-1.52066247181597,0.448693023535241,-1.25861175767571,-0.22316648638891,0.949567297647884
"US","US-16",0.120507976501604,-1.19061746426858,1.05941419395275,-0.668784028632764,-0.960508494816711,-0.395402734191442,-1.36613997278361,-0.30860543744203,0.751836563348713,0.173592540494487,1.10528209273085,1.09395819876726,-0.868824457007067,0.708897447872946,-0.621008133092269,-0.0158763692765151,-0.150642750833856
"US","US-17",-2.46915389798675,0.310873529573138,0.960866808023528,-0.494887429607068,-0.673429445423049,0.518889224546034,0.208826291881812,-0.831903537762619,-0.402037057540366,-1.33233007478343,0.947313928879869,0.141920870786232,-1.1736454889222,0.303766289195773,-0.803732959875504,-0.409257593096129,-0.630618806552753
"US","US-18",0.804040711066799,2.15468273552109,-0.494246937338158,2.95651984877506,-1.50360970689894,2.8537124222946,-1.21877974947794,-1.89358543215878,-1.77723743312108,-0.26558072037172,-2.61802294090066,-0.514724257677151,2.00141399304278,-2.87048466005337,0.968280605703206,3.75251805335269,0.0311874335001836
"US","US-19",0.143148650674942,0.423168392803696,-1.26568819281562,0.652256530117731,-0.100195033009979,0.713918265153546,0.260778358476246,0.920582830481121,0.372415568288383,0.791914374168666,-1.32010705364201,1.18180866076968,1.28857707006485,-1.433984109041,1.77701083445885,1.01340296570366,-1.36771688646787
"US","US-2",1.47032340816665,0.511917558905306,-1.40427045427865,2.41072949095668,-1.09806338095939,1.78380148664894,-1.27607699804943,-0.461226111888847,-0.454231341700412,-0.0417628186827567,-1.70735798788633,-0.150810780214276,1.50542461330319,-1.88788373959518,0.151624485014714,2.20293357444563,-0.224966874291265
"US","US-20",-0.6837750203212,1.1784419084032,-3.22739709397027,0.224008974776872,1.02899331982775,-0.0744022417217274,1.37577501377246,1.34180386340555,0.37264068592146,2.51671672976575,-0.840558535203515,1.79983724982035,0.326682932841669,-0.693063538675817,0.430758971106087,-0.51775498702812,-1.17880016317636
"US","US-21",-0.32691487025636,1.40122042739305,-0.0954379849056427,1.28592879182527,-0.877102837936108,1.40641080380071,-0.87419981928383,-0.576234642562373,-0.650601924899099,2.09320577236916,-1.3414421469087,1.50029479695986,0.863614095684157,-1.44331717520781,1.19200251582798,1.785059070709,-0.984833800776088
"US","US-22",-1.25087000199509,0.517351181319682,0.344945645965683,0.405175664460857,1.09232691127624,-0.2024552086875,1.46341686026304,1.03875096017014,0.153677965463995,2.37740667445605,-0.969828400669861,2.22173894548939,0.456784844238532,-0.850497936205719,0.654991066547108,-0.413078664172099,-1.36294370350654
"US","US-23",-2.36996618256082,0.351323829769087,-0.732916387635707,-0.375412331398353,0.648746595154661,-0.629454376769284,1.09917553263475,0.116646979427733,0.375886997267795,-0.259993532836785,-0.112993505320519,0.748830816221639,0.421486272914733,-0.289139338581439,0.540727684359579,-0.426475854617184,-0.78835142242252
"US","US-24",0.550680785794229,1.0806367049443,-0.338726843918533,0.384445187094461,-0.27768603307434,-0.0891525649586552,1.0823868211931,1.41871695154259,1.29328806201631,4.16617678719421,-1.11919566790054,3.92001551108722,0.499639860009257,-1.06040665279404,1.01048255100233,-0.0539563105611756,-1.94393445607587
"US","US-25",0.534508875670464,1.89749127457355,-0.615891366844587,1.43790204026522,-0.683747470934521,1.7628792324636,-1.07448775522894,-0.0675360731094081,-1.72511108638965,-0.267313690255106,-1.16786386152628,-0.23663643914541,0.685964261255867,-1.20252580970885,0.272922219909847,1.63977147612031,-0.729547073973638
"US","US-26",0.634774718437893,1.70369207512721,-0.23402024636868,-0.236032455470599,0.392380648793942,-0.332263108294675,0.171612009871542,1.64756020775839,-0.243264855704174,-1.1866330796111,-0.0933238496237014,-0.700910498737618,0.168214885755741,0.0188806775571205,0.201902062881267,0.0723650195143361,-0.611890310238651
"US","US-27",0.0741485008134624,0.276460587615259,-0.0769603500440428,0.44758130907486,-0.752348211422979,-0.551006709283889,-0.513125563201062,-0.208894536760312,0.380735247517956,0.118991946979594,0.112689044399641,0.0170894685141689,0.193292004553311,0.175193775052695,-0.312510406126857,-0.0941247425356226,0.207131076534631
"US","US-28",1.09729134797805,1.17663070093174,-0.212463005696763,1.13042662098696,-0.726816004993113,1.38194866264654,-0.987771202543502,0.138298754098973,-0.856809009809133,-0.743023717723314,-1.11840792792444,-0.79979745220818,0.858417815602012,-1.20635933426232,0.29187481759041,1.93939107058085,-0.174026338100974
"US","US-29",-1.16677606935143,0.410489940503493,-0.175507735973261,-0.589387252862395,0.406267856728354,-0.697463384033423,0.817710988201354,0.109245581662703,0.197848150569118,-0.378631240614194,0.126929769064392,0.55530746126611,0.0935197751089297,-0.0225360995366048,0.45171732692031,-0.363000826327648,-0.539515235637655
"US","US-3",-0.419633821632752,-1.04753207402324,1.28730502391435,-0.358437705370616,-1.26866438039366,0.321767486104831,-1.56299209891663,-0.0389690432592335,-0.126246195269563,0.133330704994952,0.418611127353081,1.34212177272952,-0.584729408896312,0.723507998414569,0.0437130157458949,0.397812792399012,0.713378019821635
"US","US-30",0.153929924090821,1.66565671822642,-0.153950495301354,-0.506815431476888,0.995930277059178,-0.389722752580288,0.841213924667411,0.629940563783622,-0.259959771338528,-1.49607598606833,0.0804952885484141,-1.01908948569275,-0.779026526845964,0.185825039874829,-0.0796889390658556,-0.0955793024534251,0.27377271926113
"US","US-4",-0.037976742711423,-0.205320599793404,1.9032261859722,0.173342749542657,-1.00832379599489,1.05420446727681,0.529868011410394,-0.839950516378004,-0.832633127982874,-1.80293173176688,0.462725632429721,-0.88480220907345,-1.32353173609713,-0.253042160584203,-1.24181130137042,0.292741857436468,-0.0889020550500156
"US","US-5",0.739353070571737,-0.578429338914602,1.20723527284672,-0.786246344855813,-0.655890371443882,0.00457463837347871,-0.265955028833731,-0.0504422114343652,0.0630853122246541,-1.32125816726332,0.987226409517191,-0.459471998165919,-1.55397951000102,0.771727413634237,-0.704647676584256,-0.248551305734078,1.17926585013534
"US","US-6",2.29401269713795,2.16011635793547,-1.26876779862593,1.15129105920142,0.191211680254731,0.644631102283566,0.570557939443776,-0.0866629642056276,-1.28935179717406,-1.00108744340306,-1.34106005730156,0.442290134880905,0.690448862351337,-1.5651260047426,2.01749126666162,1.33105159272095,-0.235727021258842
"US","US-7",1.02290056140868,0.830690073882594,-0.883817072340003,1.60487495582195,-0.311364667602296,0.303050129328065,-0.215934152538884,-0.0101398033473759,-0.330775679932252,-0.286202151947287,-1.14194638476521,0.376422377602721,1.18827702526194,-1.2377529116705,0.536936793519021,1.08590854182632,-0.378561431455374
"US","US-8",2.13013734121693,2.74694757868904,-0.397239354314234,2.14166775324262,-0.776542703769101,2.51021463359112,-0.707883252484624,-0.706378657841755,-0.222550337044119,-0.339691420613572,-1.75442873222348,-0.109573171987627,0.974719834416923,-1.97966347387724,2.11683428684973,2.00930536776348,-0.629706497487551
"US","US-9",-1.1247291030296,-2.10708844482826,0.957787202213357,-0.536793488200841,-0.635705462531929,0.252682874145561,-0.282119990471473,-0.357517589189363,-0.0986593851566711,-1.38086596103668,0.920008129886667,-0.459981276325627,-1.55151850619322,0.797579096157212,-0.870095415011847,-0.294875465527553,0.800450776353329
